observer_id,Lden_week_avg_dBA
11086,61.31755885924716
11087,61.31755885924716
11088,61.33443649124477
11089,61.35163962097891
1109,72.11412259336741
11090,61.38404113575316
11091,61.414008963118256
11092,61.42373697665515
11093,61.45705047741472
11094,61.48178245208073
11095,61.5288980883098
11096,61.56620444214451
11097,61.62688880243821
11098,61.66388361824274
11099,61.686543579695645
111,66.75969642129698
1110,72.04048326763444
11100,61.763883618242744
11101,61.774187666594365
11102,61.78654357969564
11103,61.81214907982862
11104,61.82411918602199
11105,61.84136315178337
11106,61.82411918602199
11107,61.82411918602199
11108,61.82411918602199
11109,61.82411918602199
1111,71.95293530675883
11110,61.8072013327697
11111,61.81946380827103
11112,61.81946380827103
11113,61.804372756558344
11114,61.78922908290305
11115,61.81956415907278
11116,61.80912953602271
11117,61.82420409635968
11118,61.836702831290765
11119,61.85979386689034
1112,71.85098260831802
11120,61.87770142963663
11121,61.8943473896576
11122,61.9631512378585
11123,61.9631512378585
11124,62.005497814544526
11125,62.07985295317809
11126,62.090358070258034
11127,62.17618106813819
11128,62.19321995520124
11129,62.26228191885869
1113,71.71901075024844
11130,61.166571145159885
11131,61.166571145159885
11132,61.166571145159885
